Label	ImageSource
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1606_spot16.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1606_spot17.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1606_spot19.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1606_spot20.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1606_spot21.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1606_spot22.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1606_spot23.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1606_spot24.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1606_spot25.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1606_spot26.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1606_spot27.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1606_spot28.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1606_spot29.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1606_spot3.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1606_spot30.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1606_spot31.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1606_spot32.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1606_spot33.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1606_spot34.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1606_spot35.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1606_spot36.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1606_spot37.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1606_spot4.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1606_spot6.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1606_spot7.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1606_spot8.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1606_spot9.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1706_spot0.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1706_spot10.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1706_spot11.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1706_spot12.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1706_spot13.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1706_spot14.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1706_spot15.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1706_spot16.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1706_spot17.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1706_spot18.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1706_spot19.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1706_spot20.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1706_spot21.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1706_spot22.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1706_spot23.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1706_spot24.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1706_spot25.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1706_spot26.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1706_spot27.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1706_spot28.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1706_spot29.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1706_spot3.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1706_spot30.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1706_spot31.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1706_spot32.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1706_spot33.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1706_spot34.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1706_spot35.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1706_spot36.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1706_spot37.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1706_spot4.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1706_spot6.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1706_spot7.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1706_spot8.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_020422-1706_spot9.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_140322-1206_spot0.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_140322-1206_spot13.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_140322-1306_spot30.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_140322-1406_spot14.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_140322-1406_spot30.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_140322-1506_spot13.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_140322-1506_spot14.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_140322-1506_spot30.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_140322-1606_spot13.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_140322-1606_spot14.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_140322-1606_spot30.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_140322-1706_spot25.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_140322-1806_spot26.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_140322-1906_spot26.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_150322-1006_spot35.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_150322-1106_spot19.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_150322-1206_spot32.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_150322-1306_spot0.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_150322-1306_spot10.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_150322-1306_spot11.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_150322-1306_spot13.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_150322-1306_spot14.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_150322-1306_spot19.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_150322-1306_spot25.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_150322-1306_spot29.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_150322-1306_spot32.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_150322-1306_spot34.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_150322-1306_spot35.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_150322-1306_spot37.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_150322-1306_spot7.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_150322-1306_spot8.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_150322-1306_spot9.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_150322-1406_spot0.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_150322-1406_spot1.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_150322-1406_spot10.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_150322-1406_spot11.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_150322-1406_spot13.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_150322-1406_spot14.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_150322-1406_spot19.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_150322-1406_spot25.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_150322-1406_spot28.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_150322-1406_spot32.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_150322-1406_spot34.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_150322-1406_spot35.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_150322-1406_spot37.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_150322-1406_spot6.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_150322-1406_spot7.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_150322-1406_spot8.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_150322-1406_spot9.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_180222-1415_spot0.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_180222-1415_spot1.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_180222-1415_spot10.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_180222-1415_spot11.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_180222-1415_spot13.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_180222-1415_spot14.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_180222-1415_spot15.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_180222-1415_spot16.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_180222-1415_spot18.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_180222-1415_spot19.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_180222-1415_spot21.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_180222-1415_spot28.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_180222-1415_spot3.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_180222-1415_spot30.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_180222-1415_spot31.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_180222-1415_spot34.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_180222-1415_spot36.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_180222-1415_spot37.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_180222-1415_spot4.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_180222-1415_spot5.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_180222-1415_spot7.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_180222-1415_spot9.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_180222-1537_spot1.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_180222-1537_spot10.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_180222-1537_spot11.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_180222-1537_spot13.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_180222-1537_spot14.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_180222-1537_spot16.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_180222-1537_spot18.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_180222-1537_spot19.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_180222-1537_spot21.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_180222-1537_spot28.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_180222-1537_spot3.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_180222-1537_spot30.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_180222-1537_spot31.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_180222-1537_spot36.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_180222-1537_spot37.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_180222-1537_spot4.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_180222-1537_spot5.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_180222-1537_spot7.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_180222-1537_spot9.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_180222-1658_spot26.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_180222-1658_spot28.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_180222-1658_spot30.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0118_spot24.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0118_spot25.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0118_spot26.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0118_spot27.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0118_spot28.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0118_spot29.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0118_spot30.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0118_spot34.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0118_spot36.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0118_spot37.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0118_spot4.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0118_spot5.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0118_spot6.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0118_spot7.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0118_spot8.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0741_spot24.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0741_spot25.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0741_spot26.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0741_spot27.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0741_spot28.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0741_spot29.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0741_spot30.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0741_spot31.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0741_spot32.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0741_spot33.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0741_spot34.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0741_spot35.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0741_spot36.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0741_spot37.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0841_spot0.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0841_spot1.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0841_spot11.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0841_spot12.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0841_spot13.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0841_spot19.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0841_spot2.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0841_spot22.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0841_spot23.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0841_spot24.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0841_spot25.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0841_spot26.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0841_spot27.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0841_spot28.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0841_spot29.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0841_spot3.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0841_spot30.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0841_spot31.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0841_spot32.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0841_spot33.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0841_spot34.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0841_spot36.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0841_spot37.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0941_spot0.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0941_spot1.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0941_spot10.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0941_spot11.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0941_spot12.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0941_spot13.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0941_spot14.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0941_spot2.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0941_spot23.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0941_spot24.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0941_spot25.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0941_spot26.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0941_spot27.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0941_spot28.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0941_spot29.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0941_spot3.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0941_spot30.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0941_spot32.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0941_spot33.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0941_spot34.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0941_spot36.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0941_spot37.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0941_spot4.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0941_spot5.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0941_spot6.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-0941_spot9.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-1041_spot12.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-1041_spot13.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-1041_spot14.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-1041_spot25.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-1041_spot26.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-1041_spot27.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-1041_spot28.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-1041_spot29.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-1041_spot3.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-1041_spot30.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-1041_spot31.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-1041_spot32.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-1041_spot33.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-1041_spot34.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-1041_spot35.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-1041_spot36.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-1041_spot37.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-1041_spot4.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-1041_spot5.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-1041_spot6.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-1041_spot7.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-1041_spot9.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-1141_spot10.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-1141_spot11.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-1141_spot12.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-1141_spot13.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-1141_spot14.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-1141_spot24.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-1141_spot25.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-1141_spot26.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-1141_spot27.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-1141_spot28.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-1141_spot29.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-1141_spot30.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-1141_spot31.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Rochester, MN_190222-1141_spot32.png
